cid,text,amp_prob,reason
7058558612737819394,Andito rin po sya kanina sa cotabato City🥰,0.15,Moderate text length - likely genuine
7040406271891866369,Ahh su Sandroooo 😳😳😳😳,0.67,"High emoji-to-text ratio (4 emojis, 3 words)"
7063704100520772354,Ka gwapooo sakong baby Sandro oyy 🥰🥰 BBMSARA,0.15,Moderate text length - likely genuine
7039165935815017217,ka gwapo ba oii solid Marcos,0.15,Moderate text length - likely genuine
7057055095972053762,sulid bbm❤️💚,0.2,Neutral - no clear amplification indicators
7063002280169767682,ingats my loves,0.2,Neutral - no clear amplification indicators
7063730843252409089,❤️❤️❤️BBM_SARA_2022💚💚💚,0.67,"High emoji-to-text ratio (6 emojis, 3 words)"
7066778768865886978,@#🅱️🅱️Ⓜ️🇨🇿♥️:kailan kaya Siya punta dito sa Davao orientall?😢,0.8,"Location targeting: ""davao"""
7041740247944069890,"matanong ko lang, kung hindi politiko c bbm, anong trabaho nya? ano ba ang profession ni bbm? curious lang.",0.1,Substantial text - appears genuine
7057434679237968641,Sya ba nag drive ng heli asa unahan sya eih😳😳😳,0.1,Substantial text - appears genuine
7066804919290135298,bbm sara🥰🥰🥰,0.2,Neutral - no clear amplification indicators
7057747200117850881,bbm solid,0.9,Low-effort political phrase
7063981228885967617,bakit yung mga anak ni Leni di nakikita sa campaign nya pati ba sila di bilib sa nanay nila???,0.1,Substantial text - appears genuine
7058851808868827906,Sinama sana si simon🥺,0.2,Neutral - no clear amplification indicators
7063820760481514241,BBM LANG MALAKAS,0.2,Neutral - no clear amplification indicators
7063833052208186114,"parang feel ko pagod na katawan nila, pero kung para sa bayan di nila iniinda yun🥺",0.1,Substantial text - appears genuine
7057481650603213569,Ba back out muli. Bbm😂,0.15,Moderate text length - likely genuine
7034369136973349634,"sobrang nkaka amaze c BBM, yet so humble, 🥰🥰❤❤❤",0.2,Neutral - no clear amplification indicators
7066273434976387842,GOD bless p0 s niong mag ama n lging magkasama s lhat ng kampanya mabuhay p0 t ung lhat n mga pilipino s bansang pilipinas💯🇵🇭💪👍🏿😇🙏❤️💕🌹🌹🌹,1.0,Excessive emojis (13) - algorithmic trigger
7036147831862166273,sanaol preeeee,0.2,Neutral - no clear amplification indicators
7038215633611522817,Pinklawan: san nakuha yung helicopter? Sa nakaw hahahah😂,1.0,"Political attack term: ""pinklawan"""
7063783315299615490,Pahinge baller. Dalawa,0.2,Neutral - no clear amplification indicators
7034308526521189121,Edi Sana all,0.2,Neutral - no clear amplification indicators
7034745224996209410,Gi atay naa pa kaya sila sa davao? 😭😭😭,0.8,"Location targeting: ""davao"""
7035131929444336386,Ang kulit talaga ng buhok ni sandro parang lilipad na hahaha,0.1,Substantial text - appears genuine
7066252193837630210,#UniTeamBBMSARA #BangonBayanMuli #MahalinNatinAngPilipinas ❤️💚👊✌️🇵🇭,0.67,"High emoji-to-text ratio (6 emojis, 4 words)"
7039165528657298177,"wooohh,, my nanalo n😌😌 BBM SARA lng sakalam🙏🙏🙏🙏",0.2,Neutral - no clear amplification indicators
7066293875371475713,SOLID BBM Solid Sandro,0.2,Neutral - no clear amplification indicators
7063874425237816065,san po pwd maka kuha ng baller na bbm sara😁😁😁,0.1,Substantial text - appears genuine
7064044275407143681,Gusto ko din baller 🥺🥺🥺🥺,0.15,Moderate text length - likely genuine
7058076425114796802,umagang Kay gwapo ni sanding😌,0.15,Moderate text length - likely genuine
7066692203368776449,Ang si simple lang ng pormahan🥺❤️,0.15,Moderate text length - likely genuine
7058057908524761858,magfifield trip po ba si sandro,0.15,Moderate text length - likely genuine
7064094429388915458,mr pres kelan po kau pupunta dto sa bicol can't wait,0.8,"Location targeting: ""bicol"""
7034304408251253505,si sandro parang papasok lang sa school 😁 love you sandro 🥰 lakas maka-teenager ni sandro 🥰,0.1,Substantial text - appears genuine
7057833254145164034,BBM-SARA SOLID FROM JOLO-SULU ✌️👊🦅🐅,0.2,Neutral - no clear amplification indicators
7057895285363835649,ung tipong inulit ko ung video kasi parang si bbm ung nasa pilot seat? 😁😁😁,0.1,Substantial text - appears genuine
7057912737154482945,idol bbm,0.2,Neutral - no clear amplification indicators
7034686709024129794,ang cute ni sandro nka bagpack hahahaha,0.15,Moderate text length - likely genuine
7036529727712264962,sir ingat po palagi mahal na mahal kpo nmn solid bbm po kme,0.1,Substantial text - appears genuine
7035070953877046017,BBM,0.9,Single political name + emojis only
7066199354138493697,pahinge naman akong ganyan sir yong nasa kamay mo🥺,0.1,Substantial text - appears genuine
7034351987768722178,mapa sana ol kanalang🥺,0.2,Neutral - no clear amplification indicators
7066432079483224833,"tpus na PO ba kau mag caravan ? kailan PO kau mag caravan sa Binan Laguna po . Sir, sandro . 🥰🥰🥰🥰",0.8,"Location targeting: ""laguna"""
7034327890112512770,si BBM ang driver hahaha BBM Lang Tayo LAHAT,0.1,Substantial text - appears genuine
7066805492232160002,otang n loob po namin ky fem ung san juanico bridge kming mga taga leyteño mhal ang copra nung panahon n fem,0.1,Substantial text - appears genuine
7034690716508930817,sanaol nakakalipad ng heli😍,0.2,Neutral - no clear amplification indicators
7057767964657091329,"Hello to all! Please vote Bbm sa FB page ng MANILA BULLETIN please react heart ""❤️"" naka pin po don. thankyou pa pin po.",1.0,"Cross-platform coordination: ""fb page"""
7034466566125748994,palilindulin na naman ni bbm at sandro ang mindanao😂😂🥰🥰🥰,0.8,"Location targeting: ""mindanao"""
7064751085827162882,"grabe galing tlaga BBM ko, super cool sandro love it🥰🥰🥰",0.8,"Emotional manipulation: ""grabe"""
7058445498654556930,BBM LANG MALAKAS🥰,0.2,Neutral - no clear amplification indicators
7058444124902408962,wag kana mag hugas idol Hahaha,0.15,Moderate text length - likely genuine
7064802854149686017,sir bong bong akin nlng po sir sandro....❤😂,0.15,Moderate text length - likely genuine
7058141852935537409,Solid bbm,0.9,Low-effort political phrase
7064762137981797121,sandro ang susunod sa yapak ng kanyang Ama..🥰🥰🥰,0.2,Neutral - no clear amplification indicators
7058426830655128322,bbm 2022,0.2,Neutral - no clear amplification indicators
7058094158133314305,simple lang manamit si sandro hahah,0.15,Moderate text length - likely genuine
7034315328931054338,ang pogi🥰,0.2,Neutral - no clear amplification indicators
7034484637686596353,solid BBM Yan Ang supports Ng buong pilipinas mabuhay BBM,0.1,Substantial text - appears genuine
7034833697698382593,si BBM po ba yung nagpapalipad ng sinasakyan nila???,0.1,Substantial text - appears genuine
7036909069449855745,dumaan po kahapon Yung cheaper sa Amin po,0.15,Moderate text length - likely genuine
7058102246571754241,Thank you po salamat sa lahat family friend po namin si bbm and si Sara pinakita ko tong video na gustohan nila salamat and god bless 🥰,0.1,Substantial text - appears genuine
7058097536145687298,Co-pilot po sya di po sya yung nagpapalipad ng heli,0.1,Substantial text - appears genuine
7074659355492139778,Sana all,0.2,Neutral - no clear amplification indicators
7074435950687830785,ayy wowww dami naman pala talent ni paps magpalipad ng heli kau na talaga ang astig ✌️❤️,0.1,Substantial text - appears genuine
7035252787466683137,God bless po at naway ingatan kau palagi ni Lord God sa lahat mg mga lakad nyo po..BBM solid,0.1,Substantial text - appears genuine
7034368077806797570,BBM 2022 lng malakas sara,0.15,Moderate text length - likely genuine
7064959336430732034,Ang pogi ni sandro🥰,0.2,Neutral - no clear amplification indicators
7066725108811367169,stay safe po🥺🥺,0.2,Neutral - no clear amplification indicators
7059736818962678530,BBM/SARA 2022😍,0.2,Neutral - no clear amplification indicators
7058640745280275202,w0w..,0.2,Neutral - no clear amplification indicators
7065255671117431553,ingat po lagi mahal n Pangulo..🥺☝🙏❤,0.2,Neutral - no clear amplification indicators
7058566411332977410,"Wala ng mga anime tsaka bl na dumadaan sa fyp ko puro na ganito, pero oks lng tangEna sulit BBM naman tayu🤙",1.0,"Algorithmic gaming: ""fyp"""
7034494246287852289,pogi ni sandro 😬😍 SOLID BBM AND SARA 👋✌️👊❤️,0.2,Neutral - no clear amplification indicators
7058450155799888641,BBM-SARA ❤❤❤💚💚💚,0.67,"High emoji-to-text ratio (6 emojis, 2 words)"
7064940559643362050,eto yung time na nagpunta din cla sa Tagum City and we had a chance to see them in person grabe napakabait.Nawala pagod ko nung makita c sandro 😂,0.8,"Emotional manipulation: ""grabe"""
7036170893248692993,GOD BLESS PO🥰,0.2,Neutral - no clear amplification indicators
7059763082674930433,c sandro marcos future president haha.naalala ko c FM lgi ksama mga ank niya..,0.1,Substantial text - appears genuine
7058489809844765441,BBM LANG.,0.2,Neutral - no clear amplification indicators
7066705929542451970,ingat po lagi mr.next president bbm,0.15,Moderate text length - likely genuine
7034541156427973378,ang cute nya pag naka backpack 🥰🥰🥰🥰,0.2,Neutral - no clear amplification indicators
7058445385794470658,"syempre malino yan ehh🥰
#for suputive BBM",0.15,Moderate text length - likely genuine
7036184888353047298,bbm solid♥️♥️♥️,0.9,Low-effort political phrase
7034410050626749186,wooww pilot din Pala si BBM KEEP SAFE BBM 🙏🙏,0.1,Substantial text - appears genuine
7066787722572874498,nice bbm marunong Pala mag palipad helicopter,0.15,Moderate text length - likely genuine
7058670347235001089,Hi San♥️😁,0.2,Neutral - no clear amplification indicators
7034651522130936578,tiis lang bbm n boss zandro. lapit napo. nAkasalalay sa inyo pag usbong ng plipinas 🥰,0.1,Substantial text - appears genuine
7034345762209317633,kinabahan ako nung si BBM nagpalipad ng heli. iniisip ko pano kaya pag bumagsak edi pano ang pilipinas haha,0.1,Substantial text - appears genuine
7066733625181750017,ingat palagi BBM 🥰,0.2,Neutral - no clear amplification indicators
7065945811292979969,Sana po pag pumunta c BBM-SARA dito sa Region9 Ayh kasama nya c SANDRO,0.1,Substantial text - appears genuine
7078535524239721218,BBM🤘,0.2,Neutral - no clear amplification indicators
7035567659903845121,Me!!!!!!!!,0.2,Neutral - no clear amplification indicators
7058963475406209794,BBM kmi malakas ✌️✌️✌️,0.2,Neutral - no clear amplification indicators
7062968258550842114,i.miss philippines... gawin nyu ng canada ang pinas😂 mayaman sa agri,0.1,Substantial text - appears genuine
7058843656933589762,kanang blue nga hangar kanang EDC naa ko dira pero wako kabantay naa diay si Sandro sa pikas ug sa atbang sa hangar hayts sayang 🙂😥😃,0.1,Substantial text - appears genuine
7063288401067672321,Tulong tulong tayong bantayan sila🥰🥰🥰,0.2,Neutral - no clear amplification indicators
7059202255328740098,punta din kayo didto maragusan Davao de oro🥰 laki nang tarp sa city hall nila ..BBM✌️SARA👊 lng🥰🥰,0.8,"Location targeting: ""davao"""
7058930030033814274,👋 BBM 💪💪💪 solid!!! ❤️,0.67,"High emoji-to-text ratio (5 emojis, 3 words)"
7074871991182082817,Bbm,0.9,Single political name + emojis only
7059681494033400578,"kialan kaya Sila pupunta dito sa Mindanao,😟😟",0.8,"Location targeting: ""mindanao"""
7034529827307209473,"grabe tlaga, just like his father lage sya dala. ngayon lage nman nya dala si sandro. 🥰🥰",0.8,"Emotional manipulation: ""grabe"""
7034495011161064194,Yan ang presidente ko tahimik Lang Pero all knowing🥰🥰🥰. nakssss. nakaka proud naman🥰🥰🥰,0.2,Neutral - no clear amplification indicators
7034427266646000385,Go go go sandro para sa iyong ama laging ka nyang kasama good son 🥰🥰🥰BBM tayo solid po safe flight po 🥰🥰,0.2,Neutral - no clear amplification indicators
7034354318967063298,wow guys grbe c BBM tlga ngdrive c BBM din Ang mag da drive Ng Pilipinas sa 2022✌️✌️✌️,0.1,Substantial text - appears genuine
7062860063530353409,Sandro talaga laging nakasunod kay bbm ih parang nung dati lang with his father 🥺,0.1,Substantial text - appears genuine
7036183119212462850,Antayin ko si Vinny🥰🥰🥰🥰,0.67,"High emoji-to-text ratio (4 emojis, 4 words)"
7060737908742996738,Baller lang Lods 😅,0.2,Neutral - no clear amplification indicators
7066766398426268417,solid kmi marcos,0.2,Neutral - no clear amplification indicators
7034305709387268866,Helikopter helikopter,0.2,Neutral - no clear amplification indicators
7066055919565865730,KAYA MO YON LENI? 😂😂😂,0.2,Neutral - no clear amplification indicators
7066730604116738818,travel safe po sa inyo mga mag ama..,0.15,Moderate text length - likely genuine
7062242954890461954,halaaa!!!!!bat naka pink si Sandro aahahahahha,0.15,Moderate text length - likely genuine
7035812519147504385,"NAGDAMGO NAKONG SANDRO NGA UBAN MI!! 😭😭😭 DI NA NI NORMALLLLL, MABUANG NAKOO",0.1,Substantial text - appears genuine
7065659904261899009,sa mga basher hello may tao talaga mapera need nyo tangapin yan🤛,0.1,Substantial text - appears genuine
7060183035379106562,arbor sa bowler hahahaha🥰,0.2,Neutral - no clear amplification indicators
7034500539446625026,sige iboboto kita bbm basta wag kang magdiklara ng martial law😂😂😂😂😂,0.2,Neutral - no clear amplification indicators
7066025203792429825,Sana punta din ng Pangasinan ang Uniteam❤️💚,0.8,"Location targeting: ""pangasinan"""
7034662641259873025,kung pwedi lang bumoto ang mga kabataan panalo na bbm dito,0.1,Substantial text - appears genuine
7034472824463672065,Sana all naka fists bumb Kay Sandro,0.15,Moderate text length - likely genuine
7034900191707398913,BBMSARA,0.2,Neutral - no clear amplification indicators
7038214187373691650,Sana all may baller!!!!🥺🥰,0.15,Moderate text length - likely genuine
7034404515881206529,wow yan c babe ko ingat palagi babe mamahalin pa kita sa panagunip lang ingat,0.1,Substantial text - appears genuine
7065611308099764994,💚❤💚❤💚❤ Protect The BBMSARA FAM🥰🥰🥰 LABAN PARA SA BANSA,0.2,Neutral - no clear amplification indicators
7062632932162274050,BBM-SARA 2022!!❤️💚🇵🇭,0.67,"High emoji-to-text ratio (4 emojis, 4 words)"
7035555912656356098,naol 🥺🥺,0.2,Neutral - no clear amplification indicators
7066788110575108866,astig bbm natin simple lang marunong Pala sa helicopter,0.1,Substantial text - appears genuine
7035408679273235201,Ingat po sa mga byahe byahe.,0.15,Moderate text length - likely genuine
7066805252527604481,tpos ssbhn n tatay digong weak leader user sirain nya p c bbm.sya nga ung andun s yolanda hehe,0.1,Substantial text - appears genuine
7035815185289855745,ako po bbm no matter what happened kpag inalis cya sa pres.di nko boboto khit kelan,0.1,Substantial text - appears genuine
7037056519493944066,si BBM BA ANG PILOT THIS TIME,0.15,Moderate text length - likely genuine
7062932031923077890,pogi naman ni sandro,0.2,Neutral - no clear amplification indicators
7062623172235002626,BBM SOLID🥰,0.9,Low-effort political phrase
7034525303594976001,kelan kayo sa iloilo 🥺,0.15,Moderate text length - likely genuine
